"id","customer_id","month","name","age","ssn","occupation","annual_income","monthly_inhand_salary","num_bank_accounts","num_credit_card","interest_rate","num_of_loan","delay_from_due_date","num_of_delayed_payment","changed_credit_limit","num_credit_inquiries","credit_mix","outstanding_debt","credit_utilization_ratio","credit_history_age","payment_of_min_amount","total_emi_per_month","amount_invested_monthly","payment_behaviour","monthly_balance","target","year_month","proposal_end_date"
"0x1e5f3",CUS_0x9d3e,June,Rodrigo Camposw,41.0,"527-86-3924",Accountant,33856.86,2744.405,1.0,6.0,2.0,0.0,15.0,7.0,8.62,0.0,Good,418.89,29.966604,213,No,0.0,45.981907,High_spent_Large_value_payments,468.4586,0,202406,""
"0x11ff3",CUS_0x86f4,June,Ryanb,20.0,"607-39-4006",Architect,59923.89,4783.6577,10.0,10.0,15.0,2.0,52.0,14.0,15.47,10.0,"",2497.36,33.98689,219,Yes,94.816826,591.8566,Low_spent_Small_value_payments,81.69227,1,202406,""
"0x149fd",CUS_0x8747,April,"",41.0,"903-18-0825",Scientist,117019.2,9443.546,2.0,3.0,7.0,4.0,2.0,5.0,10.87,1.0,Good,623.04,27.928934,338,No,768.392,683.65704,Low_spent_Medium_value_payments,394.96533,0,202404,""
"0x1fca0",CUS_0xa3d5,March,Moonx,44.0,"947-09-1973",Mechanic,8215.87,598.7241,6.0,5.0,25.0,3.0,38.0,21.0,7.94,6.0,"",1600.28,33.752853,85,Yes,49.516033,63.71655,Low_spent_Small_value_payments,279.46472,1,202403,""
"0x19e37",CUS_0xc648,February,Nick Brownc,40.0,"545-42-5914",Architect,32757.76,2631.8132,5.0,6.0,20.0,2.0,14.0,21.0,4.28,0.0,Standard,504.73,39.457436,195,No,47.15488,88.91664,High_spent_Medium_value_payments,377.1098,0,202402,""
"0x2228c",CUS_0x771e,March,Ramptonp,31.0,"923-06-8667",Teacher,20914.47,1799.8726,8.0,5.0,16.0,2.0,11.0,13.0,7.98,4.0,Standard,1360.66,38.320343,147,Yes,25.958244,125.37002,Low_spent_Medium_value_payments,308.659,0,202403,""
"0x14742",CUS_0x1c24,January,Narayanan Somasundaramy,26.0,"931-29-3452",Manager,87263.22,7297.935,8.0,6.0,16.0,1.0,17.0,14.0,7.82,8.0,Standard,135.88,30.193647,319,Yes,67.17036,196.90799,High_spent_Medium_value_payments,715.71515,0,202401,""
"0x22345",CUS_0x2b3c,August,Lucia Mutikanim,47.0,#F%$D@*&8,Accountant,35751.93,3133.3274,5.0,5.0,262.0,0.0,1.0,-1.0,7.54,0.0,Good,380.52,35.918945,366,No,0.0,49.43186,High_spent_Medium_value_payments,513.9009,0,202408,""
"0x50c3",CUS_0x310f,June,Dina Kyriakidous,45.0,"892-47-5831",Mechanic,30909.93,2554.8274,4.0,6.0,5.0,1.0,8.0,13.0,2.99,4.0,"",1202.05,26.380571,247,Yes,21.444368,250.69284,Low_spent_Small_value_payments,273.34555,0,202406,""
"0x17491",CUS_0xe10,August,Mikolajczakj,28.0,"583-35-0246",Teacher,81126.78,6885.565,,3.0,1.0,2.0,16.0,7.0,6.22,5.0,Good,316.07,33.893055,356,No,127.99982,201.8084,!@9#%8,628.7483,0,202408,""
"0x1afcf",CUS_0x76bc,June,David Stanwayz,38.0,"145-46-9635",Writer,42355.28,3512.6067,2.0,4.0,12.0,2.0,0.0,3.0,-1.2,2.0,Good,778.49,39.206955,384,No,52.216713,94.40234,High_spent_Medium_value_payments,454.6416,0,202406,""
"0xd386",CUS_0xb363,January,A.j,37.0,"227-96-9535",Entrepreneur,32470.08,3093.745,6.0,6.0,19.0,2.0,9.0,14.0,17.11,7.0,"",1456.87,31.723434,203,Yes,51.987694,135.92567,Low_spent_Large_value_payments,262.53595,1,202401,""
"0x5ed1",CUS_0x5d44,April,Louiseb,25.0,"272-17-8252",Architect,93561.72,7547.81,4.0,4.0,12.0,4.0,29.0,16.0,9.4,7.0,Standard,469.43,37.79996,379,Yes,215.3537,748.0256,Low_spent_Small_value_payments,81.40173,0,202404,""
"0x1b5b6",CUS_0x7a4c,May,"",38.0,"487-16-7862",Accountant,67101.52,5318.7935,10.0,7.0,25.0,6.0,42.0,15.0,25.71,7.0,Bad,3479.102,27.679916,139,Yes,320.53882,132.44154,High_spent_Large_value_payments,318.89896,0,202405,""
"0x1029d",CUS_0x9620,August,"",37.0,"337-56-9724",Architect,8242.335,652.86127,7.0,9.0,29.0,6.0,40.0,22.0,9.9,13.0,Bad,2604.83,32.74699,230,Yes,39.81332,49.60263,Low_spent_Large_value_payments,260.7204,1,202408,""
"0x214b8",CUS_0x929d,March,Janz,41.0,"728-75-7830",Entrepreneur,43426.9,3497.9084,1.0,6.0,2.0,4.0,4.0,9.0,4.35,6.0,Good,0.95,24.248554,382,No,98.63146,245.59291,Low_spent_Small_value_payments,295.56647,0,202403,""
"0xb084",CUS_0x544d,March,Uppalk,29.0,"590-20-7080",Scientist,7139.64,451.97,10.0,8.0,30.0,6.0,53.0,23.0,4.46,9.0,Bad,1705.7,35.219177,223,Yes,21.595303,16.59606,!@9#%8,297.00565,1,202403,""
"0x4bfa",CUS_0x8694,May,Victoria Cavalierez,24.0,"720-71-8141",Accountant,83330.32,7235.1934,10.0,5.0,33.0,9.0,20.0,19.0,-1.95,10.0,Bad,1538.13,21.699577,213,Yes,342.2435,596.00354,Low_spent_Medium_value_payments,65.272316,1,202405,""
"0x1197b",CUS_0xb096,June,Marke,23.0,"249-75-5523",Writer,20172.2,1668.0167,8.0,7.0,7.0,3.0,23.0,16.0,6.03,0.0,Standard,778.09,23.254358,290,No,50.2626,39.178246,High_spent_Large_value_payments,317.3608,0,202406,""
"0x111c8",CUS_0x5b42,March,Laurenn,19.0,"513-25-2787",Manager,59110.83,4408.8433,6.0,8.0,28.0,8.0,35.0,20.0,22.23,10.0,Bad,4105.86,37.96389,219,Yes,605.5317,163.82442,High_spent_Small_value_payments,361.69324,0,202403,""
"0xf885",CUS_0x8ddd,April,Tiisetso Motsoenengg,28.0,"991-28-5753",Writer,16439.24,3093.745,8.0,5.0,6.0,2.0,11.0,12.0,11.21,6.0,Standard,699.36,30.036556,89,Yes,25.146608,101.06781,Low_spent_Large_value_payments,287.17926,0,202404,""
"0xabc8",CUS_0xa0ea,March,Lukes,14.0,"961-44-0305",Media_Manager,79237.8,6872.15,8.0,7.0,27.0,9.0,35.0,23.0,20.55,13.0,Bad,4092.06,30.365345,219,Yes,317.99197,202.10966,!@9#%8,417.11334,0,202403,""
"0x19d82",CUS_0x9d3,January,Goldsteiny,38.0,"380-56-6739",Scientist,20886.73,1725.5608,5.0,5.0,12.0,4.0,13.0,8.0,4.07,0.0,Good,769.43,38.67595,388,No,39.690117,50.279236,High_spent_Medium_value_payments,332.58673,0,202401,""
"0xcc9c",CUS_0x4075,July,"",32.0,"208-19-2290",Engineer,81008.58,6728.715,8.0,6.0,5.0,0.0,18.0,18.0,8.34,4.0,Standard,249.08,33.03644,277,Yes,0.0,246.96461,!@9#%8,705.90686,0,202407,""
"0x1fbc9",CUS_0x9fd0,April,Cheer,38.0,"974-82-7446",Developer,140254.92,3093.745,5.0,1.0,12.0,0.0,9.0,9.0,1.24,3.0,Good,663.25,39.065586,228,No,0.0,597.66986,Low_spent_Medium_value_payments,875.32117,0,202404,""
"0x226e6",CUS_0xd71,January,Andrea Shalal-Esaw,43.0,"367-64-3220",Entrepreneur,87318.06,7237.505,3.0,3.0,8.0,-100.0,4.0,11.0,2.81,4.0,Good,134.94,40.352665,371,No,36.94783,81.15586,High_spent_Large_value_payments,845.6468,0,202401,""
"0x11ba4",CUS_0xec4,July,Jonathanb,53.0,"910-16-3301",Mechanic,38041.56,2972.13,5.0,1.0,10.0,3.0,6.0,-1.0,10.97,4.0,Good,682.46,36.380424,394,No,78.74375,80.78907,!@9#%8,407.68018,0,202407,""
"0x5d30",CUS_0x785f,July,Joseph A.n,24.0,"690-86-5300",Manager,42147.89,3093.745,5.0,4.0,2.0,-100.0,4.0,14.0,2.02,7.0,Good,333.7,40.37741,279,No,44.47737,179.53326,High_spent_Large_value_payments,480.09973,0,202407,""
"0xf47e",CUS_0x2e19,May,Suvashree Deyy,16.0,"849-48-9283",Architect,55070.19,4747.1826,8.0,9.0,17.0,9.0,55.0,25.0,17.83,9.0,Bad,3012.26,26.237623,56,Yes,309.0464,505.00394,Low_spent_Small_value_payments,336.71918,0,202405,""
"0x14f88",CUS_0xbecb,July,Laessingk,29.0,"052-29-4200",Journalist,8514.715,525.5596,10.0,7.0,22.0,6.0,21.0,17.0,23.04,11.0,Bad,2597.276,39.085865,111,Yes,21.483307,50.694073,Low_spent_Small_value_payments,270.37857,1,202407,""
"0x234f6",CUS_0x4203,January,Bavierq,41.0,"857-44-8236",Musician,39649.74,3078.145,5.0,3.0,5.0,0.0,15.0,6.0,1.47,4.0,"",1338.65,37.447643,256,No,0.0,128.20583,Low_spent_Small_value_payments,469.60867,1,202401,""
"0xae8e",CUS_0x3ea3,May,Michelle Conlink,42.0,"717-18-8612",Teacher,59924.96,3093.745,6.0,10.0,25.8,8.0,44.0,21.0,7.218,8.0,Bad,2927.06,39.076183,219,Yes,384.87125,384.7781,Low_spent_Small_value_payments,2.025309,1,202405,""
"0xbd6a",CUS_0xbe62,May,Viswanathar,43.0,"281-78-9721",Teacher,45070.56,3637.88,9.0,8.0,15.0,7.0,29.0,13.0,17.78,10.0,"",4106.9,39.399303,153,Yes,166.2967,34.66434,High_spent_Large_value_payments,402.82697,1,202405,""
"0x7988",CUS_0x913a,March,Marc Jonesu,53.0,"941-51-2438",Mechanic,57367.1,5030.592,2.0,1.0,4.0,4.0,19.0,0.0,8.22,0.0,Good,401.33,29.006306,357,No,190.44083,116.58393,High_spent_Medium_value_payments,446.0344,0,202403,""
"0x7eec",CUS_0x7373,March,Emilyr,31.0,"471-01-1195",Accountant,44689.77,3093.745,6.0,6.0,20.0,7.0,8.0,9.0,8.31,7.0,Standard,2319.8,33.58214,163,Yes,202.06108,122.6237,High_spent_Small_value_payments,309.42996,1,202403,""
"0x195a6",CUS_0x691,May,Nelsony,18.0,"265-27-9540",Journalist,86015.16,6997.93,4.0,5.0,3.0,3.0,8.0,3.0,9.4,2.0,Good,1283.47,24.725931,335,No,119.129005,528.746,Low_spent_Medium_value_payments,331.918,1,202405,""
"0x1dabe",CUS_0x5ff9,May,Carewc,20.0,"455-98-9966",Doctor,87531.52,7128.4565,6.0,5.0,15.0,0.0,8.0,11.0,3.09,1.0,Standard,889.35,39.565037,218,No,0.0,149.94392,!@9#%8,802.90173,0,202405,""
"0x22c59",CUS_0xb172,April,Christiaan Hetzners,21.0,"432-52-4456",Mechanic,35093.6,2969.4666,4.0,4.0,19.0,0.0,5.0,8.0,4.27,3.0,Standard,916.22,38.08677,376,Yes,0.0,135.92567,Low_spent_Medium_value_payments,490.55164,0,202404,""
"0x9feb",CUS_0x42c6,February,"",15.0,"921-85-4898",Architect,20076.41,3093.745,8.0,9.0,29.0,6.0,43.0,25.0,22.67,11.0,"",3300.702,30.849657,24,Yes,137.95372,156.11148,Low_spent_Medium_value_payments,213.56421,1,202402,""
"0xfd9e",CUS_0x48ee,January,Zieminskij,39.0,"328-26-2142",Scientist,23756.68,1730.7234,8.0,5.6,7.0,0.0,21.0,8.0,21.37,2.0,Standard,612.93,24.273552,244,Yes,0.0,68.27805,!@9#%8,354.79428,0,202401,""
"0xcd1d",CUS_0xa437,April,Ryan Vlastelicad,26.0,"248-20-6693",Architect,54811.56,4510.63,4.0,5.0,11.0,6.0,32.0,12.0,11.74,8.0,Standard,2170.62,39.503197,226,Yes,171.3414,135.92567,High_spent_Large_value_payments,455.28745,0,202404,""
"0x17407",CUS_0xa4bd,February,Herbert Lashx,27.0,"148-92-3005",Media_Manager,16691.32,1292.9434,5.0,5.0,7.0,7.0,20.0,8.0,7.66,4.0,Standard,1532.3,30.09867,134,Yes,68.22471,108.74545,Low_spent_Medium_value_payments,232.32417,1,202402,""
"0xfca7",CUS_0xc5fd,June,Tarap,50.0,"302-88-2882",Engineer,53876.66,3093.745,3.0,4.0,12.0,0.0,19.0,12.0,5.38,6.0,Standard,808.8,29.840765,219,No,0.0,221.3434,Low_spent_Medium_value_payments,483.42877,0,202406,""
"0xfe84",CUS_0x85c0,March,Giannonef,41.0,"475-80-5537",Manager,53698.44,4293.87,7.0,5.0,29.0,5.0,36.0,21.0,25.44,12.0,Bad,3436.19,32.62604,156,Yes,143.31668,198.15466,High_spent_Small_value_payments,347.91565,0,202403,""
"0x143d8",CUS_0xbce,March,Adlerb,17.0,"186-94-9117",Architect,14099.52,1108.96,8.0,7.0,20.0,4.0,35.0,17.0,12.43,6.0,Standard,1288.65,34.175064,154,Yes,23.916464,68.14008,High_spent_Small_value_payments,278.83945,1,202403,""
"0x18408",CUS_0xc30f,July,Reganx,45.0,"152-48-2575",Architect,77565.57,3093.745,3.0,5.0,8.0,3.0,12.0,18.0,11.8,1.0,Good,509.87,27.400007,397,No,118.6706,254.98338,High_spent_Medium_value_payments,542.72577,0,202407,""
"0x22807",CUS_0x963e,February,Tetsushi Kajimotoj,30.0,"089-40-1103",Mechanic,112302.04,9220.503,4.0,6.0,6.0,3.0,15.0,12.0,2.39,4.0,Good,734.94,32.5511,360,No,269.76108,175.7022,High_spent_Large_value_payments,716.5871,0,202402,""
"0x1e824",CUS_0xa46f,March,Garciaz,1335.0,"590-91-6751",Manager,14335.46,1087.6217,4.0,3.0,8.0,1.0,16.0,15.0,13.6,8.0,"",726.59,24.672176,274,Yes,9.987633,64.20964,Low_spent_Small_value_payments,324.56488,0,202403,""
"0x5709",CUS_0x78a6,April,Bernabeik,27.0,"497-21-0135",Scientist,71461.6,5531.891,8.0,5.0,15.0,5.0,39.0,18.0,24.94,10.0,Bad,3375.616,34.272617,145,Yes,659.2223,200.41066,!@9#%8,357.4226,0,202404,""
"0x20993",CUS_0x6e38,June,Karenv,28.0,"574-92-0412",Musician,63572.76,5566.73,3.0,3.0,7.0,1.0,28.0,18.0,7.77,4.0,Standard,401.58,42.404152,225,No,37.5904,208.53531,High_spent_Medium_value_payments,560.5473,0,202406,""
"0xc631",CUS_0x1e52,August,Scuffhamt,24.0,"767-28-6057",Media_Manager,67059.18,3093.745,8.0,6.0,18.0,4.0,19.0,18.0,11.57,8.0,Standard,255.76,31.98804,75,Yes,167.124,135.92567,Low_spent_Large_value_payments,174.70578,0,202408,""
"0x9c17",CUS_0x361b,June,"",23.0,"717-69-1968",Musician,42767.89,3420.9907,1.0,7.0,11.0,1.0,9.0,6.0,2.63,3.0,Good,1413.55,28.332027,219,No,20.338018,413.3912,Low_spent_Small_value_payments,198.36987,0,202406,""
"0x1d98f",CUS_0xad90,February,"",22.0,"918-30-9013",Writer,15820.755,1606.3962,7.0,4.0,9.0,2.0,17.0,12.0,16.7,2.0,Standard,590.29,32.608444,334,Yes,17.78031,179.57167,Low_spent_Small_value_payments,253.28764,0,202402,""
"0x1782b",CUS_0xbbbb,June,Jonathan Stempelg,53.0,"398-87-9454",Journalist,18500.54,1425.7117,2.0,3.0,4.0,3.0,3.0,4.0,1.98,3.0,Good,1153.0,31.124746,219,No,41.79326,119.90499,Low_spent_Small_value_payments,270.87292,0,202406,""
"0x18655",CUS_0x62c8,August,Yunj,34.0,"756-60-6274",Journalist,16310.21,1565.1842,6.0,6.0,29.0,7.0,38.0,11.0,19.08,6.6,Standard,1306.23,36.566105,189,Yes,85.51403,122.98648,Low_spent_Small_value_payments,238.01791,1,202408,""
"0x1dfc",CUS_0x4948,March,Robinsonc,39.0,"432-73-5991",Media_Manager,64036.88,3093.745,8.0,4.0,15.0,4.0,26.0,15.0,14.7,4.0,Standard,1635.19,39.582684,94,Yes,127.826065,93.11964,High_spent_Large_value_payments,578.19495,0,202403,""
"0x25d0d",CUS_0x504e,April,Emilyf,17.0,"569-84-9250",Accountant,72572.46,6233.705,4.0,4.0,7.0,4.0,30.0,15.0,8.88,8.0,"",1321.46,34.80235,241,Yes,176.37444,295.97043,Low_spent_Medium_value_payments,431.02563,0,202404,""
"0x142a1",CUS_0x914e,April,Prodhanf,55.0,"748-44-0227",Musician,89384.91,7658.7427,1.0,3.0,10.0,3.0,14.0,5.0,9.54,1.0,Good,1041.11,33.17845,219,No,118.53495,229.35727,Low_spent_Medium_value_payments,697.98206,0,202404,""
"0x21561",CUS_0x87be,April,Novakz,46.0,"268-75-5454",Doctor,75868.8,6074.4,6.0,10.0,32.0,7.0,36.0,20.0,3.6,6.0,Bad,1432.71,27.082626,175,Yes,297.54745,231.64786,Low_spent_Medium_value_payments,358.2447,0,202404,""
"0x2528a",CUS_0x6a91,January,Makiv,39.0,"978-63-5965",Doctor,38964.65,3250.0542,1.0,6.0,11.0,0.0,12.0,5.0,3.02,0.0,Good,860.91,25.75375,215,No,0.0,40.108578,High_spent_Medium_value_payments,534.89685,0,202401,""
"0x216bf",CUS_0xafc3,June,Alister Bullv,23.0,"270-73-7020",Developer,14901.88,1362.8234,7.0,7.0,13.0,-100.0,13.0,16.0,10.38,3.0,Standard,932.33,37.55141,235,No,7.29328,99.90063,Low_spent_Small_value_payments,319.0884,0,202406,""
"0x671e",CUS_0x9ab6,May,Katie Reida,25.0,"999-17-4007",Mechanic,37909.82,3093.745,4.0,4.0,9.0,3.0,7.0,9.0,9.4,6.0,Standard,1821.39,38.397373,191,Yes,87.146416,128.65387,High_spent_Medium_value_payments,338.5149,0,202405,""
"0x1d690",CUS_0xc0c7,March,Taylora,39.0,"364-35-5243",Architect,119047.52,3093.745,8.0,7.0,8.0,3.0,5.0,9.0,9.22,2.0,"",897.72,35.552483,340,Yes,199.65793,175.8583,High_spent_Large_value_payments,856.9464,0,202403,""
"0x1966f",CUS_0x254e,February,Rodrigoj,20.0,"926-83-6934",Engineer,35295.07,2675.2559,1.0,6.0,7.0,4.0,10.0,6.0,0.57,2.0,Good,1088.7,29.19655,360,No,112.62077,41.99481,High_spent_Large_value_payments,352.91,0,202402,""
"0x8214",CUS_0x9d51,July,Denis Astrida,32.0,"189-87-7469",Musician,15361.995,1414.1663,8.0,6.0,10.0,5.0,11.0,20.0,13.35,11.0,"",440.92,35.87779,125,Yes,51.743256,145.28659,Low_spent_Medium_value_payments,224.38676,0,202407,""
"0x23827",CUS_0x9b24,February,"""Johne",20.0,"958-56-7919",Entrepreneur,19287.936,1399.3279,2.0,7.0,7.0,2.0,4.0,9.0,10.69,0.0,Good,102.81,29.450771,377,No,29.179342,63.004467,Low_spent_Medium_value_payments,327.749,0,202402,""
"0x2210b",CUS_0x23e5,February,Liana B.t,14.0,"788-23-1545",Engineer,31563.9,2808.325,10.0,10.0,19.0,5.0,24.0,19.0,8.44,8.0,Bad,2241.78,35.096897,160,Yes,99.52325,178.81403,Low_spent_Small_value_payments,292.49524,1,202402,""
"0xdb5d",CUS_0x7447,April,Phil Wahbag,25.0,"403-81-2155",Writer,71703.22,5888.2686,7.0,5.0,7.0,0.0,21.0,19.0,12.76,4.0,Standard,641.99,26.099314,203,Yes,0.0,175.26018,High_spent_Small_value_payments,673.56665,0,202404,""
"0x2465e",CUS_0x7803,May,"",36.0,"301-45-9958",Developer,33841.55,2741.1292,4.0,4.0,4.0,0.0,8.0,2.0,3.01,4.0,Good,1485.95,36.9441,222,No,0.0,57.247044,!@9#%8,476.86588,0,202405,""
"0x15f15",CUS_0x51cb,April,"",48.0,"423-03-2444",Accountant,172534.16,2521.1938,4.0,7.0,5.0,3.0,9.0,11.0,9.4,0.0,Good,1343.5,32.632015,219,No,393.65915,345.3093,High_spent_Large_value_payments,935.51624,0,202404,""
"0x1b683",CUS_0x2fd8,June,Pavelk,48.0,"360-83-0076",Musician,116742.54,9924.545,5.0,3.0,10.0,2.0,0.0,6.0,4.14,6.0,Good,295.19,37.98242,340,No,186.72603,135.29549,High_spent_Large_value_payments,910.433,0,202406,""
"0x1c936",CUS_0xc5c9,May,Fayenw,43.0,"792-51-6409",Accountant,114007.88,9685.656,8.0,4.0,13.0,4.0,27.0,18.0,4.86,3.0,Standard,457.54,30.579855,240,No,253.01529,209.75676,!@9#%8,745.79364,0,202405,""
"0xa400",CUS_0xbd37,March,Guptaa,50.0,"225-80-8282",Architect,76072.76,6598.3965,6.0,6.0,12.0,0.0,30.0,13.0,11.57,4.0,Standard,359.79,31.84803,391,No,0.0,223.162,High_spent_Medium_value_payments,686.6777,0,202403,""
"0x111c7",CUS_0x5b42,February,Laurenn,19.0,"513-25-2787",Manager,59110.83,4799.9023,6.0,8.0,28.0,8.0,43.8,21.0,22.23,10.0,Bad,4105.86,26.720932,39,Yes,214.4726,271.17737,Low_spent_Medium_value_payments,274.3403,1,202402,""
"0x323d",CUS_0x53e9,April,Yoo Choonsiky,20.0,"553-74-4119",Journalist,18921.78,1403.815,6.0,9.0,29.0,6.0,27.0,16.0,18.582,14.0,Bad,2803.054,39.449917,172,Yes,48.819553,95.193924,High_spent_Large_value_payments,312.4216,0,202404,""
"0x1cc44",CUS_0x18ea,July,Jasond,28.0,"411-59-6345",Musician,38083.18,2924.5984,3.0,3.0,7.0,4.0,14.0,9.0,10.81,5.0,Good,728.23,32.4453,219,No,91.92567,210.2411,Low_spent_Small_value_payments,280.29306,0,202407,""
"0xb8d1",CUS_0xa0c3,April,Chanf,55.0,"355-23-1301",Lawyer,101112.6,8600.05,8.0,6.0,4.0,2.0,14.0,20.0,1.42,2.0,Good,399.49,31.959776,347,No,143.85674,512.4255,Low_spent_Large_value_payments,473.7228,0,202404,""
"0x1660f",CUS_0x2c40,February,Frankz,25.0,"517-14-0812",Doctor,82651.74,3093.745,6.0,3.0,14.0,3.0,7.0,19.0,15.66,8.0,Standard,1348.26,24.627497,219,Yes,151.58607,770.3312,Low_spent_Small_value_payments,47.810795,0,202402,""
"0x15c72",CUS_0x9550,January,Roumeliotism,34.0,#F%$D@*&8,Writer,34435.82,2740.6516,6.0,4.0,14.0,-100.0,14.0,13.0,18.81,4.0,Standard,360.11,30.244757,118,Yes,27.827486,34.967693,High_spent_Large_value_payments,451.27,0,202401,""
"0x1c718",CUS_0x1735,March,Cyril Altmeyert,19.0,"897-04-2508",Scientist,84621.39,7171.7827,,4.0,2.0,0.0,3.0,5.0,7.7,4.0,Good,66.51,31.361593,246,No,0.0,71.407036,High_spent_Large_value_payments,885.77124,0,202403,""
"0x230d9",CUS_0x2985,April,Spicerl,47.0,"637-15-6300",Journalist,19277.13,3093.745,,1.0,8.2,1.0,6.0,11.0,4.45,0.0,Good,935.74,24.059414,263,No,8.039939,50.424526,High_spent_Small_value_payments,390.67828,0,202404,""
"0x127a0",CUS_0x883b,March,"",44.0,"436-25-6139",Mechanic,19092.586,1300.0487,,7.0,12.0,1.0,19.0,0.0,11.11,6.0,Good,136.25,35.23201,201,No,9.390405,40.20666,Low_spent_Large_value_payments,350.4078,1,202403,""
"0xec1c",CUS_0x5b22,July,Reijir,43.0,"810-51-7808",Accountant,81764.54,6209.636,1.0,6.0,7.0,4.0,30.0,0.0,12.28,2.0,Good,745.06,37.408543,219,No,475.4368,553.4735,!@9#%8,240.63644,1,202407,""
"0x825d",CUS_0x26ac,August,Ryanz,26.0,"023-06-5608",Musician,90487.96,7330.6636,4.0,4.0,12.0,7.0,21.0,13.0,15.62,13.0,Standard,1416.61,31.443806,132,Yes,482.3617,393.59454,Low_spent_Large_value_payments,127.110115,0,202408,""
"0x5d2a",CUS_0x785f,January,"",24.0,#F%$D@*&8,Manager,42147.89,3283.3242,5.0,4.0,2.0,2.0,4.0,9.0,2.02,2.0,Good,333.7,40.147892,219,No,44.47737,178.96942,High_spent_Small_value_payments,364.88562,0,202401,""
"0x2323",CUS_0xa71a,February,ernardot,33.0,"999-84-9578",Teacher,15713.83,1313.4858,7.0,8.0,23.0,2.0,46.0,12.0,12.39,6.0,Standard,2271.53,23.64512,126,Yes,20.30881,32.924664,High_spent_Medium_value_payments,328.1151,1,202402,""
"0x1b26f",CUS_0x3fcb,June,Ro,25.0,"176-28-0406",Writer,54667.1,4804.592,6.0,5.0,13.0,4.0,10.0,9.0,17.01,3.0,Standard,401.07,39.40434,279,Yes,129.17712,166.59915,High_spent_Small_value_payments,444.6829,0,202406,""
"0xe032",CUS_0x825b,May,Nick Brownv,34.2,"909-47-3110",Media_Manager,27592.7,2357.3916,8.0,7.0,12.0,4.0,23.0,19.0,4.45,4.0,Standard,1310.17,38.388958,353,No,61.620163,184.84781,Low_spent_Small_value_payments,279.27118,0,202405,""
"0x199f8",CUS_0x6bcf,July,Jan Strupczewskil,41.0,"090-00-2258",Architect,35198.01,2864.1675,3.0,7.0,9.0,2.0,9.0,11.0,-2.72,3.0,Good,863.31,24.218544,395,No,43.606823,143.60393,Low_spent_Small_value_payments,389.206,0,202407,""
"0x8b74",CUS_0x1afd,July,Katya Golubkovay,35.0,"662-00-3287",Teacher,100191.36,8058.28,4.0,7.0,6.0,2.0,28.0,18.0,9.61,2.0,Standard,496.71,31.498213,242,No,145.58145,238.4061,Low_spent_Medium_value_payments,701.84045,0,202407,""
"0x6e48",CUS_0x37de,March,Cremerg,34.0,"698-27-5664",Developer,37822.18,3082.8484,7.0,8.0,34.0,9.0,29.0,25.0,0.57,9.0,Bad,3805.47,32.955563,219,Yes,159.26518,121.696846,Low_spent_Medium_value_payments,307.3228,1,202403,""
"0x11742",CUS_0x155b,January,Vellacottv,25.0,"642-53-3146",Entrepreneur,18309.54,1301.795,3.0,5.0,22.0,2.0,7.0,11.0,18.15,12.0,Standard,1909.03,38.850063,236,Yes,21.253239,42.647877,Low_spent_Medium_value_payments,346.27838,1,202401,""
"0xa28c",CUS_0x54d7,March,"",36.0,"052-22-1460",Architect,119889.75,10174.8125,1.0,3.0,6.0,1.0,11.0,-2.0,11.27,2.0,Good,489.86,40.76586,199,No,71.192726,670.0912,Low_spent_Medium_value_payments,556.1973,0,202403,""
"0x4824",CUS_0x34a3,July,Greg Roumeliotise,30.4,"423-84-9607",Teacher,14407.92,913.66,10.0,8.0,30.0,6.0,55.0,21.0,22.63,11.0,Bad,4283.59,35.044125,8,Yes,67.22056,83.98962,Low_spent_Small_value_payments,230.15582,0,202407,""
"0x21562",CUS_0x87be,May,Novakz,46.0,#F%$D@*&8,Doctor,75868.8,6074.4,6.0,10.0,32.0,7.0,36.0,22.0,3.6,6.0,Bad,1432.71,35.250797,176,Yes,297.54745,222.4489,Low_spent_Large_value_payments,357.44366,1,202405,""
"0x1b140",CUS_0x461,March,Mariusn,18.0,"169-09-6595",Scientist,32543.41,2962.951,7.0,7.0,15.0,1.8,9.0,9.0,7.56,0.0,Standard,1415.01,34.080887,319,No,0.0,51.871258,High_spent_Small_value_payments,504.42383,0,202403,""
"0x4f04",CUS_0xc48c,March,Roumeliotisl,54.0,"129-28-5358",Musician,33720.51,2678.0425,7.0,4.0,16.0,2.0,18.0,19.0,16.47,3.0,"",583.96,38.118706,219,Yes,43.614197,89.71543,High_spent_Medium_value_payments,384.4746,0,202403,""
"0x1904c",CUS_0x91b2,March,Brett Wolfv,33.0,"779-31-9352",Manager,28472.92,2201.7434,2.0,1.0,10.0,4.0,4.0,4.0,7.69,4.0,Good,325.41,32.70284,294,No,75.55976,38.27587,High_spent_Medium_value_payments,356.33868,0,202403,""
"0x1f912",CUS_0x5e99,May,"""Johni",44.0,"446-38-0435",Mechanic,56001.15,4662.7627,3.0,6.0,8.0,3.0,13.0,11.0,8.33,8.0,Standard,1347.83,25.70189,186,Yes,61.94669,325.01334,Low_spent_Medium_value_payments,332.9603,0,202405,""
"0x1c3d4",CUS_0x2346,July,Chanu,32.0,"918-83-4696",Accountant,58892.86,5106.7383,3.0,4.0,17.0,3.0,18.0,20.0,14.65,7.0,Standard,666.0,29.71676,399,Yes,118.34823,213.83122,High_spent_Small_value_payments,438.4944,0,202407,""
